TimeStamp - 2021-03-10_11-29-29-857   |    CPU Utilization - 100   |    Memory Utilization - 3818   |    Package TDP - 12.834846893157818742354847042   |    Max Core Frequency - 2.2426673128027682975573333333   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.5945705066666666666666666666   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7029066666666666666666666
TimeStamp - 2021-03-10_11-29-31-513   |    CPU Utilization - 100   |    Memory Utilization - 3817   |    Package TDP - 13.3530384843497279930797192   |    Max Core Frequency - 2.151199452872355094311494212   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.9958343680567879325643300798   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7089024312333629103815439
TimeStamp - 2021-03-10_11-29-33-411   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 12.955868061505741173360149592   |    Max Core Frequency - 2.2182139725830384218365918004   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2944886571836007130124777184   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.3641403921568627450980392
TimeStamp - 2021-03-10_11-29-35-325   |    CPU Utilization - 100   |    Memory Utilization - 3821   |    Package TDP - 12.385734213725080209643114104   |    Max Core Frequency - 2.1992929215084777301168149467   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.0950669500267141585040071238   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.4160214425645592163846839
TimeStamp - 2021-03-10_11-29-37-033   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 13.279493411629171593856678312   |    Max Core Frequency - 2.1957241998696542871044716158   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0940099570655021834061135372   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8623584628820960698689956
TimeStamp - 2021-03-10_11-29-38-072   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.672596709034043657851454342   |    Max Core Frequency - 2.1137743358283821827676731793   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 83   |    Processor Cache Frequency - 2.4947855506216696269982238010   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7056422735346358792184724
TimeStamp - 2021-03-10_11-29-39-724   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 13.407220896133826332946265361   |    Max Core Frequency - 2.2675595534227101870483443946   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0965473717309417040358744395   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5600314158504007123775601
TimeStamp - 2021-03-10_11-29-41-197   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 12.944594575928071244655785661   |    Max Core Frequency - 2.2263808208214726654937102474   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1952938190812720848056537103   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6469095406360424028268551
TimeStamp - 2021-03-10_11-29-43-061   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 13.032040649928856875699357857   |    Max Core Frequency - 2.3263842133568129328883052351   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.2933154481632653061224489796   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8030404259094942324755989
TimeStamp - 2021-03-10_11-29-44-804   |    CPU Utilization - 100   |    Memory Utilization - 3816   |    Package TDP - 13.404044516791765192549459926   |    Max Core Frequency - 2.2230221506437748388417535715   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.3965828010666666666666666666   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 1   |    Processor Graphics Frequency - 1098.4337838222222222222222222
TimeStamp - 2021-03-10_11-29-46-056   |    CPU Utilization - 100   |    Memory Utilization - 3815   |    Package TDP - 12.466396535386902844900557428   |    Max Core Frequency - 2.1321275961790006943363636364   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.5918636545454545454545454546   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5577000000000000000000000
TimeStamp - 2021-03-10_11-29-47-647   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package TDP - 13.274590175848060459386275944   |    Max Core Frequency - 2.3452763198517817583536347197   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3948690135262206148282097649   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6482978661844484629294756
TimeStamp - 2021-03-10_11-29-49-109   |    CPU Utilization - 100   |    Memory Utilization - 3813   |    Package TDP - 13.454952107019832537060341582   |    Max Core Frequency - 2.2131881031032400952498445041   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 91   |    Processor Cache Frequency - 2.3950216853619302949061662199   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7182724575513851653261841
TimeStamp - 2021-03-10_11-29-50-944   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.951399384876110707257682732   |    Max Core Frequency - 2.3505567967062088109868210153   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.2952519766696349065004452361   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7292062333036509349955477
TimeStamp - 2021-03-10_11-29-52-479   |    CPU Utilization - 100   |    Memory Utilization - 3808   |    Package TDP - 13.092593117715568587688568467   |    Max Core Frequency - 2.1965447515594248631857591437   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1945314719714540588760035684   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.2657359857270294380017842
TimeStamp - 2021-03-10_11-29-53-565   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package TDP - 12.980221131582942079017354456   |    Max Core Frequency - 2.1973626330468479235921390375   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.7967870603208556149732620322   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0365368627450980392156863
TimeStamp - 2021-03-10_11-29-55-331   |    CPU Utilization - 100   |    Memory Utilization - 3808   |    Package TDP - 13.09750849617829660310524908   |    Max Core Frequency - 2.2409456077521100366917435441   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.1958700029787234042553191489   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 548.10708469858156028368794326
TimeStamp - 2021-03-10_11-29-56-913   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 13.107602052727372869474654009   |    Max Core Frequency - 2.1155807132112006332290328306   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0968697239751552795031055901   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.3603316060337178349600710
TimeStamp - 2021-03-10_11-29-58-639   |    CPU Utilization - 100   |    Memory Utilization - 3813   |    Package TDP - 12.997946132548146995891575177   |    Max Core Frequency - 2.2069989872938982748511828724   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.5932780523104371097234611953   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8100549509366636931311329
TimeStamp - 2021-03-10_11-30-00-248   |    CPU Utilization - 100   |    Memory Utilization - 3815   |    Package TDP - 12.975433516890335028025783116   |    Max Core Frequency - 2.2522967675716034290510719423   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.3953761643165467625899280574   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8807419784172661870503597
TimeStamp - 2021-03-10_11-30-01-478   |    CPU Utilization - 100   |    Memory Utilization - 3813   |    Package TDP - 12.990879714248121593596849746   |    Max Core Frequency - 2.1833570399909444232049777779   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3950825813333333333333333334   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7461831111111111111111112
TimeStamp - 2021-03-10_11-30-03-278   |    CPU Utilization - 100   |    Memory Utilization - 3807   |    Package TDP - 12.455527497242945265287966496   |    Max Core Frequency - 2.189199238983208614177220339   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.7949893607136485280999107940   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 847.6338647814451382694023194
TimeStamp - 2021-03-10_11-30-04-725   |    CPU Utilization - 100   |    Memory Utilization - 3807   |    Package TDP - 13.069835750577035263232914114   |    Max Core Frequency - 2.2455227219766719388544870651   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.9938684306595365418894830660   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.6276368627450980392156863
TimeStamp - 2021-03-10_11-30-06-300   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.873044916223307207553602204   |    Max Core Frequency - 2.3277719474562474702113813334   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9957336881777777777777777778   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6535284977777777777777778
TimeStamp - 2021-03-10_11-30-08-144   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package TDP - 12.93254021495593889596571742   |    Max Core Frequency - 2.1981262320708296951628774421   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.4935771891651865008880994670   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.1739632326820603907637655
TimeStamp - 2021-03-10_11-30-09-467   |    CPU Utilization - 100   |    Memory Utilization - 3809   |    Package TDP - 12.935972949265260383949053704   |    Max Core Frequency - 2.1842521139192236031866606984   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.5949863849645390070921985815   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8788551773049645390070922
TimeStamp - 2021-03-10_11-30-10-986   |    CPU Utilization - 100   |    Memory Utilization - 3811   |    Package TDP - 12.997961049331197884102551339   |    Max Core Frequency - 2.2393353174152827689325396825   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.9937889417989417989417989418   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5839179894179894179894180
TimeStamp - 2021-03-10_11-30-12-627   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.544412692532164013478253267   |    Max Core Frequency - 2.1223206515179339390825137778   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0961436510933333333333333334   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9800077155555555555555556
TimeStamp - 2021-03-10_11-30-14-124   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.906939003590782263553752132   |    Max Core Frequency - 2.1932770307496273011316212389   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.5943391318230088495575221239   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6050173097345132743362832
TimeStamp - 2021-03-10_11-30-15-665   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.968265014733894211311966787   |    Max Core Frequency - 2.2909767721885437122547069272   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0964616681494661921708185052   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.1465880782918149466192170
TimeStamp - 2021-03-10_11-30-16-909   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.674466657468497529078076021   |    Max Core Frequency - 2.1644879701498818681906607303   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.2955377493143365983971504899   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8658801068566340160284952
TimeStamp - 2021-03-10_11-30-18-499   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.618751169665395615430505582   |    Max Core Frequency - 2.1698193481495298128534788097   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1934275894679891794409377818   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7137947339945897204688909
TimeStamp - 2021-03-10_11-30-20-102   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package TDP - 12.608592933313238016447966549   |    Max Core Frequency - 2.3028780321071914896441836183   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 1.8959528132493249324932493249   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8853113725490196078431372
TimeStamp - 2021-03-10_11-30-21-281   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.514689440434164810857362545   |    Max Core Frequency - 2.1605946117196756521715508021   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1949123811764705882352941176   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.4561905882352941176470588
TimeStamp - 2021-03-10_11-30-22-844   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package TDP - 12.553970714396498167776542183   |    Max Core Frequency - 2.161071184111206075596531915   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1926512401418439716312056738   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.3256200709219858156028369
TimeStamp - 2021-03-10_11-30-24-609   |    CPU Utilization - 100   |    Memory Utilization - 3811   |    Package TDP - 12.315575635320333203855749311   |    Max Core Frequency - 2.0995137969960543035497245081   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3951915016815742397137745975   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7961049373881932021466905
TimeStamp - 2021-03-10_11-30-26-392   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package TDP - 12.802307820848221411401712479   |    Max Core Frequency - 2.1603264865662591774631438721   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2928745119148936170212765957   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5921578723404255319148936
TimeStamp - 2021-03-10_11-30-27-960   |    CPU Utilization - 100   |    Memory Utilization - 3802   |    Package TDP - 12.713944052509180136807764435   |    Max Core Frequency - 2.1537872237980525600679536543   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.096077217219251336898395722   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9452090196078431372549020
TimeStamp - 2021-03-10_11-30-29-231   |    CPU Utilization - 100   |    Memory Utilization - 3811   |    Package TDP - 12.869443305604597579592512189   |    Max Core Frequency - 2.1859515558545053962327253332   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.4962509351111111111111111110   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.3504114488888888888888888
TimeStamp - 2021-03-10_11-30-31-218   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.071303423149415162246004588   |    Max Core Frequency - 2.2470400646238539710188642413   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1953003498401420959147424512   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.6501749200710479573712256
TimeStamp - 2021-03-10_11-30-32-816   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.634682438691767019874438506   |    Max Core Frequency - 2.2016767193487542418871537777   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9964374876444444444444444444   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0406182044444444444444444
TimeStamp - 2021-03-10_11-30-34-617   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.215812770959993898649560899   |    Max Core Frequency - 2.1511687587498356041970000   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.0961642381866666666666666668   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9907914311111111111111112
TimeStamp - 2021-03-10_11-30-36-329   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.447506726210405193745646544   |    Max Core Frequency - 2.1286176996049156933223111112   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 90   |    Processor Cache Frequency - 2.1958329614222222222222222223   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9164807111111111111111112
TimeStamp - 2021-03-10_11-30-37-492   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package TDP - 12.665552519616354531264176962   |    Max Core Frequency - 2.1329235011787016772366488414   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1935109960784313725490196079   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7554980392156862745098039
TimeStamp - 2021-03-10_11-30-39-164   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package TDP - 12.446686711047017551317196907   |    Max Core Frequency - 2.1883859398670755380602839396   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1941120121020228671943711522   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.0560060510114335971855761
TimeStamp - 2021-03-10_11-30-40-746   |    CPU Utilization - 100   |    Memory Utilization - 3802   |    Package TDP - 12.529599583895634100013450326   |    Max Core Frequency - 2.158717735261371970691177936   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.2952275188256227758007117438   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7175090035587188612099644
TimeStamp - 2021-03-10_11-30-42-314   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.392382500311969484641006437   |    Max Core Frequency - 2.1384304413978665668465218166   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.3963243805520926090828138914   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.3153410863757791629563669
TimeStamp - 2021-03-10_11-30-44-002   |    CPU Utilization - 100   |    Memory Utilization - 3808   |    Package TDP - 12.825812510001480473924930034   |    Max Core Frequency - 2.2735661003897269337756862745   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 87   |    Processor Cache Frequency - 2.1960705314590747330960854093   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0352657295373665480427047
TimeStamp - 2021-03-10_11-30-45-044   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package TDP - 12.261799794822008145930395903   |    Max Core Frequency - 2.1361386844506564165660284192   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.2916911082415630550621669627   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.0261822024866785079928952
TimeStamp - 2021-03-10_11-30-46-615   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.261799794822008145930395903   |    Max Core Frequency - 2.1833367316643632968386560001   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 85   |    Processor Cache Frequency - 1.4973720448000000000000000000   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 698.77362090666666666666666669
TimeStamp - 2021-03-10_11-30-48-382   |    CPU Utilization - 100   |    Memory Utilization - 3807   |    Package TDP - 12.867662754648594240130262406   |    Max Core Frequency - 2.1194658439422999315583583408   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0956430430714916151809355694   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7177844660194174757281554
TimeStamp - 2021-03-10_11-30-49-564   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.564069410591429885565483824   |    Max Core Frequency - 2.1213101622682175910412313168   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9951108313167259786476868328   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.3109572241992882562277580
TimeStamp - 2021-03-10_11-30-51-145   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.289875156398758186534530148   |    Max Core Frequency - 2.2361862921233642754748138913   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1961375210676156583629893238   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0687605338078291814946619
TimeStamp - 2021-03-10_11-30-52-737   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package TDP - 12.415495203166570771619674786   |    Max Core Frequency - 2.1360992537596781054122951111   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9940646094222222222222222222   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.7355351822222222222222222
TimeStamp - 2021-03-10_11-30-54-238   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package TDP - 12.346955309212999752206642571   |    Max Core Frequency - 2.135980414527348183834162355   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.4949725129348795718108831400   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7879056913470115967885816
TimeStamp - 2021-03-10_11-30-55-880   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package TDP - 12.688304914697094058041724463   |    Max Core Frequency - 2.2732550114471082382746785396   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0956143465120428189116859947   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7027529348795718108831401
TimeStamp - 2021-03-10_11-30-57-096   |    CPU Utilization - 99.69135802469135802469135802   |    Memory Utilization - 3804   |    Package TDP - 12.876051328153842646141919959   |    Max Core Frequency - 2.1497383154966356814037466547   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.1960871243532560214094558429   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1098.0435621766280107047279215
TimeStamp - 2021-03-10_11-30-58-714   |    CPU Utilization - 100   |    Memory Utilization - 3804   |    Package TDP - 12.444203015273399829001945646   |    Max Core Frequency - 2.2017430490041088677106297948   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9937081313113291703835860838   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.5394722212310437109723461
TimeStamp - 2021-03-10_11-31-00-667   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.435721275479747022953347952   |    Max Core Frequency - 2.223339214222786193337776199   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 2.0960103867625899280575539568   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.9102025899280575539568345
TimeStamp - 2021-03-10_11-31-02-466   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package TDP - 11.834696316089629935784958007   |    Max Core Frequency - 2.0356144818113747688078682102   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 88   |    Processor Cache Frequency - 2.2935104518967052537845057881   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1096.8963030810329474621549421
TimeStamp - 2021-03-10_11-31-03-874   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package TDP - 12.542453810612847662691386428   |    Max Core Frequency - 2.2766790417424694566609299023   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.7962506546228926353149955634   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.7087333806566104702750665
TimeStamp - 2021-03-10_11-31-05-003   |    CPU Utilization - 100   |    Memory Utilization - 3800   |    Package TDP - 12.371941388407873475087143371   |    Max Core Frequency - 2.1334478607840385440485831111   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Package Temperature - 89   |    Processor Cache Frequency - 1.9961604209777777777777777778   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Processor Graphics Frequency - 1097.8882315377777777777777778
