TimeStamp - 2021-03-10_11-37-18-646   |    CPU Utilization - 13.970588235294117647058823530   |    Memory Utilization - 3739   |    Package Temperature - 56   |    Max Core Frequency - 2.2511090448180691276394374429   |    Processor Cache Frequency - 2.8891915945936073059360730594   |    Processor Graphics Frequency - 1095.9002600182648401826484018   |    Active Core Count - 1   |    Thermal Throttling - 0   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 4.1902607374077988924377857947   |    Core 0 Frequency - 2.19101868961853   |    Core 1 Frequency - 2.25953039673392
TimeStamp - 2021-03-10_11-37-36-861   |    CPU Utilization - 100   |    Memory Utilization - 3855   |    Package Temperature - 89   |    Max Core Frequency - 2.5566979503803728535577240143   |    Processor Cache Frequency - 2.5927045315266485998193315267   |    Processor Graphics Frequency - 1096.9134556458897922312556459   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 16.310555747860499041776632954   |    Core 0 Frequency - 2.57999445728938   |    Core 1 Frequency - 2.57999798260872
TimeStamp - 2021-03-10_11-37-38-467   |    CPU Utilization - 100   |    Memory Utilization - 3841   |    Package Temperature - 88   |    Max Core Frequency - 2.580885912368812885554543188   |    Processor Cache Frequency - 2.5960047311843276936776491542   |    Processor Graphics Frequency - 1098.3096939626001780943900268   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.550058910385887345561097314   |    Core 0 Frequency - 2.58485557997928   |    Core 1 Frequency - 2.58485791322021
TimeStamp - 2021-03-10_11-37-40-102   |    CPU Utilization - 100   |    Memory Utilization - 3840   |    Package Temperature - 89   |    Max Core Frequency - 2.5522956605290722072733141314   |    Processor Cache Frequency - 2.5948797809764918625678119350   |    Processor Graphics Frequency - 1097.8337534900542495479204340   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 16.79356859365382119738188819   |    Core 0 Frequency - 2.56068479071654   |    Core 1 Frequency - 2.56072536282791
TimeStamp - 2021-03-10_11-37-41-776   |    CPU Utilization - 100   |    Memory Utilization - 3831   |    Package Temperature - 89   |    Max Core Frequency - 2.5581380539005007312341987465   |    Processor Cache Frequency - 2.5948124297224709042076991941   |    Processor Graphics Frequency - 1097.8052587287376902417188898   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.336969568441729625676953085   |    Core 0 Frequency - 2.56325049896779   |    Core 1 Frequency - 2.56325230446529
TimeStamp - 2021-03-10_11-37-43-586   |    CPU Utilization - 100   |    Memory Utilization - 3835   |    Package Temperature - 88   |    Max Core Frequency - 2.5491383474105402973001489361   |    Processor Cache Frequency - 2.3966043982795698924731182795   |    Processor Graphics Frequency - 1098.4436825448028673835125448   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 16.324683952840437714543129648   |    Core 0 Frequency - 2.55596757917757   |    Core 1 Frequency - 2.55596694279499
TimeStamp - 2021-03-10_11-37-45-357   |    CPU Utilization - 100   |    Memory Utilization - 3824   |    Package Temperature - 89   |    Max Core Frequency - 2.5149514672289719903680000   |    Processor Cache Frequency - 2.5929817860869565217391304348   |    Processor Graphics Frequency - 1097.0307556521739130434782609   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.850635204543260862880668018   |    Core 0 Frequency - 2.52175644743479   |    Core 1 Frequency - 2.52175848279408
TimeStamp - 2021-03-10_11-37-47-122   |    CPU Utilization - 100   |    Memory Utilization - 3830   |    Package Temperature - 89   |    Max Core Frequency - 2.5292695576827118977906157942   |    Processor Cache Frequency - 2.4925417409050576752440106478   |    Processor Graphics Frequency - 1097.7988014196983141082519964   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 16.145605145107875754542971675   |    Core 0 Frequency - 2.53683631468281   |    Core 1 Frequency - 2.53683771486643
TimeStamp - 2021-03-10_11-37-48-706   |    CPU Utilization - 100   |    Memory Utilization - 3826   |    Package Temperature - 87   |    Max Core Frequency - 2.518877244663805712998733096   |    Processor Cache Frequency - 2.5957423158718861209964412810   |    Processor Graphics Frequency - 1098.1986720996441281138790035   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.045040332775083545208088048   |    Core 0 Frequency - 2.52300526705592   |    Core 1 Frequency - 2.52300885033194
TimeStamp - 2021-03-10_11-37-50-478   |    CPU Utilization - 100   |    Memory Utilization - 3826   |    Package Temperature - 89   |    Max Core Frequency - 2.4675759775203715605751071429   |    Processor Cache Frequency - 2.5954056792857142857142857144   |    Processor Graphics Frequency - 1098.0562489285714285714285715   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.572029069741298102423296305   |    Core 0 Frequency - 2.47194401736789   |    Core 1 Frequency - 2.47194374054618
TimeStamp - 2021-03-10_11-37-52-086   |    CPU Utilization - 100   |    Memory Utilization - 3815   |    Package Temperature - 84   |    Max Core Frequency - 2.4290881788602453825626761312   |    Processor Cache Frequency - 2.5967382946463742166517457476   |    Processor Graphics Frequency - 1098.6200477350044762757385855   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.359286445664931432277935362   |    Core 0 Frequency - 2.46846099421694   |    Core 1 Frequency - 2.46846282568453
TimeStamp - 2021-03-10_11-37-53-651   |    CPU Utilization - 100   |    Memory Utilization - 3814   |    Package Temperature - 88   |    Max Core Frequency - 2.4618619143644218196967928889   |    Processor Cache Frequency - 2.3955313655466666666666666667   |    Processor Graphics Frequency - 1097.9518758755555555555555556   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.159704595580015877555531371   |    Core 0 Frequency - 2.46645121112416   |    Core 1 Frequency - 2.46645428210717
TimeStamp - 2021-03-10_11-37-54-735   |    CPU Utilization - 100   |    Memory Utilization - 3810   |    Package Temperature - 88   |    Max Core Frequency - 2.4068445232659563120313551817   |    Processor Cache Frequency - 2.4906262444641275465013286095   |    Processor Graphics Frequency - 1095.8755475642161204605845882   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.124374670041694880890263164   |    Core 0 Frequency - 2.41590295675195   |    Core 1 Frequency - 2.41589804703683
TimeStamp - 2021-03-10_11-37-56-265   |    CPU Utilization - 100   |    Memory Utilization - 3805   |    Package Temperature - 89   |    Max Core Frequency - 2.4529882972842172131835213054   |    Processor Cache Frequency - 2.2960664820308250226654578422   |    Processor Graphics Frequency - 1098.1187522756119673617407071   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.333670341024703985521658547   |    Core 0 Frequency - 2.45718624478112   |    Core 1 Frequency - 2.45719064665914
TimeStamp - 2021-03-10_11-37-58-051   |    CPU Utilization - 100   |    Memory Utilization - 3809   |    Package Temperature - 89   |    Max Core Frequency - 2.4579674688628993361576714801   |    Processor Cache Frequency - 2.3936893124266666666666666666   |    Processor Graphics Frequency - 1097.1076015288888888888888888   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.219081810806419569866303951   |    Core 0 Frequency - 2.412400688306   |    Core 1 Frequency - 2.41239711480754
TimeStamp - 2021-03-10_11-37-59-927   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package Temperature - 89   |    Max Core Frequency - 2.412989731322476992368920354   |    Processor Cache Frequency - 2.5940527231858407079646017699   |    Processor Graphics Frequency - 1097.4838444247787610619469026   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.363807298790175106488657052   |    Core 0 Frequency - 2.41852189254404   |    Core 1 Frequency - 2.4185189394386
TimeStamp - 2021-03-10_11-38-01-921   |    CPU Utilization - 100   |    Memory Utilization - 3812   |    Package Temperature - 89   |    Max Core Frequency - 2.4338737149657952525534046347   |    Processor Cache Frequency - 1.8947147879500891265597147951   |    Processor Graphics Frequency - 1096.9401403921568627450980393   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.500301169289131944450186942   |    Core 0 Frequency - 2.44066208749149   |    Core 1 Frequency - 2.44066288385185
TimeStamp - 2021-03-10_11-38-03-699   |    CPU Utilization - 100   |    Memory Utilization - 3803   |    Package Temperature - 91   |    Max Core Frequency - 2.2942988880686650183126843972   |    Processor Cache Frequency - 2.5945729305673758865248226951   |    Processor Graphics Frequency - 1096.7157324444444444444444444   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.276772837358657304099194082   |    Core 0 Frequency - 2.29908614751285   |    Core 1 Frequency - 2.29909787414381
TimeStamp - 2021-03-10_11-38-05-483   |    CPU Utilization - 100   |    Memory Utilization - 3809   |    Package Temperature - 89   |    Max Core Frequency - 2.4399290585769967804368185881   |    Processor Cache Frequency - 2.4955872207327971403038427168   |    Processor Graphics Frequency - 1098.0583771224307417336907954   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.101639355864797692599569179   |    Core 0 Frequency - 2.44424082383553   |    Core 1 Frequency - 2.44424342125432
TimeStamp - 2021-03-10_11-38-06-869   |    CPU Utilization - 100   |    Memory Utilization - 3801   |    Package Temperature - 89   |    Max Core Frequency - 2.4014517813686056094510577778   |    Processor Cache Frequency - 2.5945909914311111111111111111   |    Processor Graphics Frequency - 1097.7115732977777777777777778   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 15.153129443067671339986369821   |    Core 0 Frequency - 2.4064581478079   |    Core 1 Frequency - 2.40645399864501
TimeStamp - 2021-03-10_11-38-08-753   |    CPU Utilization - 100   |    Memory Utilization - 3796   |    Package Temperature - 88   |    Max Core Frequency - 2.3984385297911918174014422734   |    Processor Cache Frequency - 2.4953586201966041108132260948   |    Processor Graphics Frequency - 1097.9577928865058087578194817   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.319168251632782850096198072   |    Core 0 Frequency - 2.37752800826992   |    Core 1 Frequency - 2.37752711673709
TimeStamp - 2021-03-10_11-38-10-006   |    CPU Utilization - 100   |    Memory Utilization - 3806   |    Package Temperature - 88   |    Max Core Frequency - 2.3721937584280686110060840036   |    Processor Cache Frequency - 2.4925118302055406613047363718   |    Processor Graphics Frequency - 1096.7052052904378909740840036   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.624764861963785575715157241   |    Core 0 Frequency - 2.37932046067004   |    Core 1 Frequency - 2.37932018593032
TimeStamp - 2021-03-10_11-38-11-520   |    CPU Utilization - 100   |    Memory Utilization - 3799   |    Package Temperature - 88   |    Max Core Frequency - 2.4446377390420253041415488455   |    Processor Cache Frequency - 2.1955051272468916518650088810   |    Processor Graphics Frequency - 1097.7525636234458259325044405   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.954963278661373119036453644   |    Core 0 Frequency - 2.44964153592631   |    Core 1 Frequency - 2.44964266270541
TimeStamp - 2021-03-10_11-38-13-085   |    CPU Utilization - 100   |    Memory Utilization - 3802   |    Package Temperature - 89   |    Max Core Frequency - 2.3500527040076873567781494663   |    Processor Cache Frequency - 2.2947021742806394316163410301   |    Processor Graphics Frequency - 1097.4662572646536412078152753   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.642304193605557487603144995   |    Core 0 Frequency - 2.35487805941985   |    Core 1 Frequency - 2.35487862969257
TimeStamp - 2021-03-10_11-38-14-988   |    CPU Utilization - 100   |    Memory Utilization - 3797   |    Package Temperature - 88   |    Max Core Frequency - 2.3851808028909017918210647738   |    Processor Cache Frequency - 2.5951905149245785270629991127   |    Processor Graphics Frequency - 1097.9652178527062999112688554   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.197402842775609398113826795   |    Core 0 Frequency - 2.38959546910031   |    Core 1 Frequency - 2.38960109165495
TimeStamp - 2021-03-10_11-38-16-529   |    CPU Utilization - 100   |    Memory Utilization - 3790   |    Package Temperature - 89   |    Max Core Frequency - 2.3882833560286657242077475555   |    Processor Cache Frequency - 2.0957552530133333333333333333   |    Processor Graphics Frequency - 1097.7765611022222222222222222   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.483201402931575012118708879   |    Core 0 Frequency - 2.39312059003499   |    Core 1 Frequency - 2.39312006846083
TimeStamp - 2021-03-10_11-38-17-679   |    CPU Utilization - 100   |    Memory Utilization - 3794   |    Package Temperature - 89   |    Max Core Frequency - 2.3570551330441763344155080215   |    Processor Cache Frequency - 2.5945005708377896613190730839   |    Processor Graphics Frequency - 1097.6733184313725490196078432   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.384716190400795414437706343   |    Core 0 Frequency - 2.36204803623094   |    Core 1 Frequency - 2.36205126134775
TimeStamp - 2021-03-10_11-38-19-445   |    CPU Utilization - 100   |    Memory Utilization - 3783   |    Package Temperature - 90   |    Max Core Frequency - 2.4371373310281000661132791329   |    Processor Cache Frequency - 2.2937724917434507678410117436   |    Processor Graphics Frequency - 1097.0216264859981933152664861   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.95506201437384678470939301   |    Core 0 Frequency - 2.44373949449265   |    Core 1 Frequency - 2.4437540695695
TimeStamp - 2021-03-10_11-38-20-884   |    CPU Utilization - 100   |    Memory Utilization - 3775   |    Package Temperature - 89   |    Max Core Frequency - 2.3387097312776580254098505338   |    Processor Cache Frequency - 2.3952670872597864768683274022   |    Processor Graphics Frequency - 1097.8307483274021352313167260   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.474083631492057964199518541   |    Core 0 Frequency - 2.34332781364116   |    Core 1 Frequency - 2.34333088987066
TimeStamp - 2021-03-10_11-38-22-613   |    CPU Utilization - 100   |    Memory Utilization - 3780   |    Package Temperature - 89   |    Max Core Frequency - 2.3226855735583520193918274931   |    Processor Cache Frequency - 2.4936452360360360360360360360   |    Processor Graphics Frequency - 1097.2039038558558558558558558   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.493620733644156591337213783   |    Core 0 Frequency - 2.32787817500823   |    Core 1 Frequency - 2.32787714234836
TimeStamp - 2021-03-10_11-38-24-143   |    CPU Utilization - 100   |    Memory Utilization - 3782   |    Package Temperature - 89   |    Max Core Frequency - 2.3266035765340630258736672629   |    Processor Cache Frequency - 2.1954355966368515205724508049   |    Processor Graphics Frequency - 1097.7177983184257602862254025   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.821969734533760469637923154   |    Core 0 Frequency - 2.3314406836693   |    Core 1 Frequency - 2.3314337032044
TimeStamp - 2021-03-10_11-38-25-747   |    CPU Utilization - 100   |    Memory Utilization - 3772   |    Package Temperature - 90   |    Max Core Frequency - 2.2936222179603196460576949153   |    Processor Cache Frequency - 2.4948309875111507582515611062   |    Processor Graphics Frequency - 1097.7256345049063336306868868   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.074096072565707507443061314   |    Core 0 Frequency - 2.29836823122916   |    Core 1 Frequency - 2.29837434824437
TimeStamp - 2021-03-10_11-38-27-334   |    CPU Utilization - 100   |    Memory Utilization - 3771   |    Package Temperature - 89   |    Max Core Frequency - 2.3586466191510517279317864768   |    Processor Cache Frequency - 2.3955180817066666666666666666   |    Processor Graphics Frequency - 1097.9457874488888888888888888   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.458432478799464294480535419   |    Core 0 Frequency - 2.26012684632706   |    Core 1 Frequency - 2.26011915523023
TimeStamp - 2021-03-10_11-38-28-525   |    CPU Utilization - 100   |    Memory Utilization - 3769   |    Package Temperature - 89   |    Max Core Frequency - 2.3252518530542546011067857143   |    Processor Cache Frequency - 2.4948635607142857142857142858   |    Processor Graphics Frequency - 1097.7399667142857142857142857   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.102989346633756202845456221   |    Core 0 Frequency - 2.33003775803277   |    Core 1 Frequency - 2.33003909479175
TimeStamp - 2021-03-10_11-38-30-130   |    CPU Utilization - 100   |    Memory Utilization - 3761   |    Package Temperature - 89   |    Max Core Frequency - 2.3184043526241194966436582735   |    Processor Cache Frequency - 2.0945067391726618705035971224   |    Processor Graphics Frequency - 1097.1225776618705035971223022   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.901764888377774312594209678   |    Core 0 Frequency - 2.324483244268   |    Core 1 Frequency - 2.32448482950873
TimeStamp - 2021-03-10_11-38-31-704   |    CPU Utilization - 100   |    Memory Utilization - 3761   |    Package Temperature - 88   |    Max Core Frequency - 2.4217352543289931954931743773   |    Processor Cache Frequency - 2.3949667977224199288256227758   |    Processor Graphics Frequency - 1097.6931156227758007117437723   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.133441116962324474716554725   |    Core 0 Frequency - 2.42682471252498   |    Core 1 Frequency - 2.42682232636012
TimeStamp - 2021-03-10_11-38-33-329   |    CPU Utilization - 100   |    Memory Utilization - 3767   |    Package Temperature - 89   |    Max Core Frequency - 2.225725540092823447233487134   |    Processor Cache Frequency - 2.3956585134701159678858162354   |    Processor Graphics Frequency - 1098.0101520071364852809991079   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.087388426199366707684516396   |    Core 0 Frequency - 2.27146677034984   |    Core 1 Frequency - 2.27150191454656
TimeStamp - 2021-03-10_11-38-35-080   |    CPU Utilization - 100   |    Memory Utilization - 3761   |    Package Temperature - 89   |    Max Core Frequency - 2.2648664690631266294308181012   |    Processor Cache Frequency - 2.3924923562023070097604259095   |    Processor Graphics Frequency - 1096.5589965927240461401952085   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.926509869549292814647293886   |    Core 0 Frequency - 2.27197362267847   |    Core 1 Frequency - 2.27197081652835
TimeStamp - 2021-03-10_11-38-36-331   |    CPU Utilization - 100   |    Memory Utilization - 3765   |    Package Temperature - 90   |    Max Core Frequency - 2.2999763944924098168501941229   |    Processor Cache Frequency - 2.2952195669456812110418521817   |    Processor Graphics Frequency - 1097.7137059305431878895814782   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 14.035239644358580227905306446   |    Core 0 Frequency - 2.30476673496298   |    Core 1 Frequency - 2.30476484360663
TimeStamp - 2021-03-10_11-38-37-748   |    CPU Utilization - 100   |    Memory Utilization - 3762   |    Package Temperature - 88   |    Max Core Frequency - 2.3661123754743550552228817203   |    Processor Cache Frequency - 2.5969474397132616487455197131   |    Processor Graphics Frequency - 1098.7085321863799283154121863   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.773661202571894346788127992   |    Core 0 Frequency - 2.36888678996691   |    Core 1 Frequency - 2.36889360260313
TimeStamp - 2021-03-10_11-38-39-378   |    CPU Utilization - 100   |    Memory Utilization - 3760   |    Package Temperature - 90   |    Max Core Frequency - 2.2501091193271984135055031617   |    Processor Cache Frequency - 2.1955309994991055456171735242   |    Processor Graphics Frequency - 1097.7654997495527728085867621   |    Active Core Count - 2   |    Thermal Throttling - 1   |    Power Limit Throttling - 0   |    Current/EDP Limit Throttling - 0   |    Package TDP - 13.670833298377869820506844695   |    Core 0 Frequency - 2.35419614591205   |    Core 1 Frequency - 2.35420100990855
